Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
870,7,0,3.5,0,6.33
871,7,0,3.5,1,7.11
872,7,0,3.5,0,7.89
873,7,0,3.5,1,8.67
874,7,0,3.5,1,9.44
875,7,0,3.5,0,11.5
876,7,0,3.5,1,11.0
877,7,0,3.5,0,13.25
878,7,0,3.5,1,12.56
879,7,0,3.5,1,15.0
880,7,0,3.5,0,14.11
881,7,0,3.5,1,16.75
882,7,0,3.5,0,15.67
883,7,0,3.5,1,18.5
884,7,0,3.5,0,17.22
885,7,0,3.5,1,20.25
886,7,0,3.5,0,18.78
887,7,0,3.5,1,22.0
888,7,0,3.5,0,20.33
889,7,0,3.5,0,23.75
890,7,0,3.5,1,21.89
891,7,0,3.5,0,25.5
892,7,0,3.5,1,23.44
893,7,0,3.5,0,27.25
894,7,0,3.5,1,25.0
895,7,0,3.5,0,29.0
896,7,0,3.5,1,26.56
897,7,0,3.5,0,30.75
898,7,0,3.5,1,28.11
899,7,0,3.5,0,28.89
900,7,0,3.5,1,26.7
901,6,0,3.0,1,25.33
902,5,0,2.5,0,19.1
903,4,0,2.0,0,15.3
904,3,1,1.0,0,11.7
905,2,1,0.5,0,8.0
906,1,3,1.0,0,4.4
907,0,3,1.5,0,0.89
908,0,4,2.0,0,1.33
909,0,4,2.0,1,2.0
910,0,5,2.5,1,3.0
911,0,5,2.5,0,3.25
912,0,5,2.5,0,4.43
913,0,5,2.5,1,5.14
914,0,5,2.5,1,5.86
915,0,5,2.5,0,6.57
916,0,5,2.5,1,7.29
917,0,5,2.5,0,8.0
918,0,5,2.5,1,8.71
919,0,5,2.5,0,9.43
920,0,5,2.5,1,10.14
921,0,5,2.5,0,10.86
922,0,5,2.5,1,11.57
923,0,5,2.5,1,10.75
924,0,5,2.5,0,13.0
925,0,5,2.5,1,13.71
926,0,5,2.5,0,14.43
927,0,5,2.5,0,15.14
928,0,5,2.5,1,15.86
929,0,5,2.5,0,16.57
930,0,5,2.5,1,15.12
931,0,5,2.5,1,18.0
932,0,5,2.5,0,18.71
933,0,5,2.5,0,19.43
934,0,5,2.5,0,17.62
935,0,5,2.5,1,20.86
936,0,5,2.5,0,21.57
937,0,5,2.5,1,22.29
938,0,5,2.5,0,23.0
939,0,5,2.5,1,23.71
940,0,5,2.5,0,24.43
941,0,5,2.5,1,25.14
942,0,5,2.5,1,22.62
943,0,5,2.5,0,26.57
944,0,5,2.5,1,23.88
945,0,5,2.5,0,21.78
946,1,4,1.5,1,19.88
947,1,3,1.0,0,13.56
948,1,2,0.5,0,9.22
949,2,1,0.5,1,5.0
950,3,0,1.5,0,0.89
951,3,0,1.5,0,1.38
952,3,0,1.5,1,1.56
953,4,0,2.0,0,2.0
954,5,0,2.5,1,2.56
955,6,0,3.0,0,3.22
956,6,0,3.0,1,3.89
957,7,0,3.5,0,4.67
958,7,0,3.5,1,5.44
959,7,0,3.5,0,6.22
960,7,0,3.5,1,7.0
961,7,0,3.5,0,7.78
962,7,0,3.5,1,8.56
963,7,0,3.5,0,9.33
964,7,0,3.5,1,10.11
965,7,0,3.5,1,10.89
966,7,0,3.5,0,13.12
967,7,0,3.5,1,12.44
968,7,0,3.5,0,14.88
969,7,0,3.5,1,14.0
970,7,0,3.5,0,16.62
971,7,0,3.5,1,15.56
972,7,0,3.5,1,18.38
973,7,0,3.5,0,17.11
974,7,0,3.5,1,20.12
975,7,0,3.5,0,18.67
976,7,0,3.5,1,21.88
977,7,0,3.5,0,20.22
978,7,0,3.5,1,23.62
979,7,0,3.5,0,21.78
980,7,0,3.5,0,25.38
981,7,0,3.5,1,23.33
982,7,0,3.5,1,27.12
983,7,0,3.5,0,24.89
984,7,0,3.5,0,25.67
985,7,0,3.5,1,26.44
986,7,0,3.5,1,27.22
987,7,0,3.5,0,28.0
988,7,0,3.5,0,25.9
989,7,0,3.5,0,26.6
990,7,0,3.5,1,24.82
991,6,1,2.5,1,23.5
992,5,1,2.0,0,19.8
993,4,2,1.0,0,14.64
994,3,2,0.5,0,12.5
995,2,3,0.5,0,8.9
996,1,3,1.0,0,5.78
997,0,4,2.0,0,1.78
998,0,4,2.0,0,2.22
999,0,5,2.5,1,3.12
1000,0,5,2.5,0,3.75
1001,0,5,2.5,1,4.38
1002,0,5,2.5,0,5.0
1003,0,5,2.5,1,5.62
1004,0,5,2.5,1,6.25
1005,0,5,2.5,0,6.88
1006,0,5,2.5,0,8.57
1007,0,5,2.5,1,8.12
1008,0,5,2.5,0,10.0
1009,0,5,2.5,1,9.38
1010,0,5,2.5,0,11.43
1011,0,5,2.5,1,10.62
1012,0,5,2.5,1,12.86
1013,0,5,2.5,0,11.88
1014,0,5,2.5,1,14.29
1015,0,5,2.5,0,13.12
1016,0,5,2.5,1,15.71
1017,0,5,2.5,0,14.38
1018,0,5,2.5,1,17.14
1019,0,5,2.5,1,15.62
1020,0,5,2.5,0,18.57
1021,0,5,2.5,1,19.29
1022,0,5,2.5,0,20.0
1023,0,5,2.5,1,20.71
1024,0,5,2.5,0,21.43
1025,0,5,2.5,1,22.14
1026,0,5,2.5,0,22.86
1027,0,5,2.5,1,23.57
1028,0,5,2.5,0,24.29
1029,0,5,2.5,1,25.0
1030,0,5,2.5,0,25.71
1031,0,5,2.5,1,26.43
1032,0,5,2.5,1,27.14
1033,0,5,2.5,0,27.86
1034,0,5,2.5,1,28.57
1035,0,5,2.5,0,25.62
1036,0,4,2.0,1,20.5
1037,1,3,1.0,0,15.5
1038,1,2,0.5,1,9.33
1039,1,1,0.0,0,5.5
1040,2,0,1.0,0,0.56
1041,2,0,1.0,0,0.78
1042,3,0,1.5,1,1.25
1043,4,0,2.0,0,1.56
1044,4,0,2.0,1,2.0
1045,5,0,2.5,0,2.56
1046,5,0,2.5,1,3.11
1047,6,0,3.0,0,3.78
1048,7,0,3.5,0,4.56
1049,7,0,3.5,1,5.33
1050,7,0,3.5,1,6.11
1051,7,0,3.5,0,7.75
1052,7,0,3.5,1,7.67
1053,7,0,3.5,0,9.5
1054,7,0,3.5,1,9.22
1055,7,0,3.5,0,11.25
1056,7,0,3.5,1,10.78
1057,7,0,3.5,1,13.0
1058,7,0,3.5,0,12.33
1059,7,0,3.5,1,14.75
1060,7,0,3.5,0,13.89
1061,7,0,3.5,1,16.5
1062,7,0,3.5,0,15.44
1063,7,0,3.5,1,18.25
1064,7,0,3.5,0,17.0
1065,7,0,3.5,1,20.0
1066,7,0,3.5,0,18.56
1067,7,0,3.5,1,21.75
1068,7,0,3.5,0,20.11
1069,7,0,3.5,1,20.89
1070,7,0,3.5,0,21.67
1071,7,0,3.5,1,25.25
1072,7,0,3.5,0,23.22
1073,7,0,3.5,0,27.0
1074,7,0,3.5,1,24.78
1075,7,0,3.5,0,28.75
1076,7,0,3.5,1,26.33
1077,7,0,3.5,1,27.11
1078,7,0,3.5,0,27.89
1079,7,0,3.5,0,25.8
1080,7,0,3.5,1,24.09
1081,6,0,3.0,1,22.7
1082,5,1,2.0,0,19.1
1083,4,2,1.0,0,14.18
1084,3,2,0.5,0,12.0
1085,2,2,0.0,0,8.4
1086,1,3,1.0,0,5.44
1087,0,3,1.5,0,1.44
1088,0,4,2.0,1,1.89
1089,0,5,2.5,0,2.75
1090,0,5,2.5,1,3.38
1091,0,5,2.5,0,4.0
1092,0,5,2.5,1,4.62
1093,0,5,2.5,0,5.25
1094,0,5,2.5,0,6.71
1095,0,5,2.5,1,7.43
1096,0,5,2.5,1,8.14
1097,0,5,2.5,0,8.86
1098,0,5,2.5,1,9.57
1099,0,5,2.5,0,10.29
1100,0,5,2.5,1,11.0
1101,0,5,2.5,0,11.71
1102,0,5,2.5,1,12.43
1103,0,5,2.5,1,13.14
1104,0,5,2.5,0,13.86
1105,0,5,2.5,1,14.57
1106,0,5,2.5,0,15.29
1107,0,5,2.5,1,16.0
1108,0,5,2.5,0,16.71
1109,0,5,2.5,0,17.43
1110,0,5,2.5,1,15.88
1111,0,5,2.5,0,18.86
1112,0,5,2.5,1,19.57
1113,0,5,2.5,0,20.29
1114,0,5,2.5,1,21.0
1115,0,5,2.5,0,21.71
1116,0,5,2.5,0,22.43
1117,0,5,2.5,1,23.14
1118,0,5,2.5,1,23.86
1119,0,5,2.5,0,24.57
1120,0,5,2.5,1,25.29
1121,0,5,2.5,0,26.0
1122,0,5,2.5,1,26.71
1123,0,5,2.5,0,27.43
1124,0,5,2.5,1,24.62
1125,0,5,2.5,0,22.44
1126,0,4,2.0,1,20.25
1127,0,3,1.5,1,13.44
1128,1,2,0.5,0,9.11
1129,1,1,0.0,0,4.78
1130,2,0,1.0,0,0.44
1131,2,0,1.0,0,0.67
1132,3,0,1.5,0,1.0
1133,4,0,2.0,1,1.3
1134,4,0,2.0,0,1.89
1135,4,0,2.0,0,2.33
1136,5,0,2.5,1,2.89
1137,6,0,3.0,1,3.56
1138,6,0,3.0,0,4.22
1139,7,0,3.5,1,5.0
1140,7,0,3.5,0,5.78
1141,7,0,3.5,1,6.56
1142,7,0,3.5,0,7.33
1143,7,0,3.5,1,8.11
1144,7,0,3.5,1,8.89
1145,7,0,3.5,0,10.88
1146,7,0,3.5,1,10.44
1147,7,0,3.5,0,12.62
1148,7,0,3.5,1,12.0
1149,7,0,3.5,1,14.38
1150,7,0,3.5,0,13.56
1151,7,0,3.5,1,16.12
1152,7,0,3.5,0,15.11
1153,7,0,3.5,1,17.88
1154,7,0,3.5,0,16.67
1155,7,0,3.5,1,19.62
1156,7,0,3.5,0,18.22
1157,7,0,3.5,1,21.38
1158,7,0,3.5,0,19.78
1159,7,0,3.5,1,23.12
1160,7,0,3.5,0,21.33
1161,7,0,3.5,0,24.88
1162,7,0,3.5,1,22.89
1163,7,0,3.5,0,26.62
1164,7,0,3.5,1,24.44
1165,7,0,3.5,0,28.38
1166,7,0,3.5,1,26.0
1167,7,0,3.5,1,30.12
1168,7,0,3.5,0,27.56
1169,7,0,3.5,0,25.5
1170,7,0,3.5,1,26.2
1171,6,0,3.0,1,22.5
1172,5,1,2.0,0,18.9
1173,4,1,1.5,0,15.3
1174,3,2,0.5,0,11.7
1175,2,2,0.0,0,8.2
1176,1,3,1.0,0,4.7
1177,0,4,2.0,0,1.44
1178,0,5,2.5,0,2.0
1179,0,5,2.5,1,2.88
1180,0,5,2.5,0,3.5
1181,0,5,2.5,1,4.12
1182,0,5,2.5,0,4.75
1183,0,5,2.5,1,5.38
1184,0,5,2.5,1,6.86
1185,0,5,2.5,0,6.62
1186,0,5,2.5,1,8.29
1187,0,5,2.5,0,7.88
1188,0,5,2.5,1,9.71
1189,0,5,2.5,0,9.12
1190,0,5,2.5,1,11.14
1191,0,5,2.5,0,10.38
1192,0,5,2.5,1,12.57
1193,0,5,2.5,1,13.29
1194,0,5,2.5,0,14.0
1195,0,5,2.5,0,14.71
1196,0,5,2.5,1,15.43
1197,0,5,2.5,1,16.14
1198,0,5,2.5,0,16.86
1199,0,5,2.5,1,15.38
1200,0,5,2.5,0,18.29
1201,0,5,2.5,1,16.62
1202,0,5,2.5,0,19.71
1203,0,5,2.5,1,17.88
1204,0,5,2.5,0,21.14
1205,0,5,2.5,0,19.12
1206,0,5,2.5,1,22.57
1207,0,5,2.5,0,20.38
1208,0,5,2.5,1,24.0
1209,0,5,2.5,0,21.62
1210,0,5,2.5,1,25.43
1211,0,5,2.5,0,26.14
1212,0,5,2.5,1,26.86
1213,0,5,2.5,1,27.57
1214,0,5,2.5,0,28.29
1215,0,5,2.5,1,25.38
1216,0,4,2.0,0,20.38
1217,0,3,1.5,1,15.38
1218,1,2,0.5,0,9.33
1219,1,1,0.0,1,5.5
1220,1,0,0.5,0,0.33
1221,2,0,1.0,0,0.62
1222,3,0,1.5,1,1.0
1223,3,0,1.5,0,1.22
1224,4,0,2.0,1,1.67
1225,5,0,2.5,0,2.22
1226,5,0,2.5,1,2.78
1227,6,0,3.0,0,3.88
1228,7,0,3.5,1,4.22
1229,7,0,3.5,0,5.62
1230,7,0,3.5,1,5.78
1231,7,0,3.5,0,7.38
1232,7,0,3.5,1,7.33
1233,7,0,3.5,0,9.12
1234,7,0,3.5,1,8.89
1235,7,0,3.5,1,10.88
1236,7,0,3.5,0,10.44
1237,7,0,3.5,1,12.62
1238,7,0,3.5,0,12.0
1239,7,0,3.5,1,14.38
1240,7,0,3.5,0,13.56
1241,7,0,3.5,1,16.12
1242,7,0,3.5,0,15.11
1243,7,0,3.5,0,17.88
1244,7,0,3.5,1,16.67
1245,7,0,3.5,0,19.62
1246,7,0,3.5,1,18.22
1247,7,0,3.5,1,21.38
1248,7,0,3.5,0,19.78
1249,7,0,3.5,1,23.12
1250,7,0,3.5,0,21.33
1251,7,0,3.5,1,24.88
1252,7,0,3.5,0,22.89
1253,7,0,3.5,1,26.62
1254,7,0,3.5,0,24.44
1255,7,0,3.5,1,28.38
1256,7,0,3.5,0,26.0
1257,7,0,3.5,1,30.12
1258,7,0,3.5,0,27.56
1259,7,0,3.5,1,25.5
1260,7,0,3.5,0,26.2
1261,6,0,3.0,1,22.5
1262,5,0,2.5,0,18.9
1263,4,1,1.5,0,15.3
1264,3,1,1.0,0,11.7
1265,2,2,0.0,0,8.1
1266,1,2,0.5,0,5.0
1267,0,3,1.5,0,1.0
1268,0,4,2.0,0,1.44
1269,0,4,2.0,1,2.12
1270,0,5,2.5,0,2.75
1271,0,5,2.5,1,3.38
1272,0,5,2.5,1,4.0
1273,0,5,2.5,0,5.29
1274,0,5,2.5,1,6.0
1275,0,5,2.5,0,6.71
1276,0,5,2.5,1,7.43
1277,0,5,2.5,0,8.14
1278,0,5,2.5,1,8.86
1279,0,5,2.5,0,9.57
1280,0,5,2.5,1,10.29
1281,0,5,2.5,1,11.0
1282,0,5,2.5,0,11.71
1283,0,5,2.5,0,12.43
1284,0,5,2.5,1,13.14
1285,0,5,2.5,1,13.86
1286,0,5,2.5,0,14.57
1287,0,5,2.5,1,15.29
1288,0,5,2.5,0,16.0
1289,0,5,2.5,1,16.71
1290,0,5,2.5,0,17.43
1291,0,5,2.5,0,18.14
1292,0,5,2.5,1,18.86
1293,0,5,2.5,0,19.57
1294,0,5,2.5,1,20.29
1295,0,5,2.5,0,21.0
1296,0,5,2.5,1,21.71
1297,0,5,2.5,0,22.43
1298,0,5,2.5,1,23.14
1299,0,5,2.5,0,23.86
1300,0,5,2.5,1,24.57
1301,0,5,2.5,1,25.29
1302,0,5,2.5,0,26.0
1303,0,5,2.5,1,26.71
1304,0,5,2.5,0,24.0
1305,0,5,2.5,1,21.89
1306,1,4,1.5,0,19.88
1307,1,3,1.0,1,13.44
1308,1,2,0.5,0,9.22
1309,2,1,0.5,0,4.5
1310,2,0,1.0,0,0.78
1311,3,0,1.5,0,1.11
1312,3,0,1.5,0,1.44
1313,4,0,2.0,1,1.89
1314,5,0,2.5,0,2.44
1315,5,0,2.5,1,3.0
1316,5,0,2.5,1,3.56
1317,6,0,3.0,0,4.22
1318,7,0,3.5,1,5.0
1319,7,0,3.5,0,5.78
1320,7,0,3.5,1,6.56
1321,7,0,3.5,0,7.33
1322,7,0,3.5,1,8.11
1323,7,0,3.5,0,10.0
1324,7,0,3.5,1,9.67
1325,7,0,3.5,0,11.75
1326,7,0,3.5,1,11.22
1327,7,0,3.5,0,13.5
1328,7,0,3.5,1,12.78
1329,7,0,3.5,1,15.25
1330,7,0,3.5,0,14.33
1331,7,0,3.5,1,17.0
1332,7,0,3.5,0,15.89
1333,7,0,3.5,1,18.75
1334,7,0,3.5,0,17.44
1335,7,0,3.5,1,20.5
1336,7,0,3.5,0,19.0
1337,7,0,3.5,1,22.25
1338,7,0,3.5,0,20.56
1339,7,0,3.5,1,24.0
1340,7,0,3.5,0,22.11
1341,7,0,3.5,0,25.75
1342,7,0,3.5,1,23.67
1343,7,0,3.5,1,27.5
1344,7,0,3.5,0,25.22
1345,7,0,3.5,1,29.25
1346,7,0,3.5,0,26.78
1347,7,0,3.5,1,31.0
1348,7,0,3.5,0,28.33
1349,7,0,3.5,0,26.2
1350,7,0,3.5,1,26.9
1351,6,0,3.0,0,23.0
1352,5,1,2.0,1,19.3
1353,4,1,1.5,0,15.6
1354,3,2,0.5,0,12.0
1355,2,2,0.0,0,8.3
1356,1,2,0.5,0,4.7
1357,0,3,1.5,0,1.22
1358,0,4,2.0,0,1.67
1359,0,5,2.5,1,2.5
1360,0,5,2.5,1,3.12
1361,0,5,2.5,0,4.29
1362,0,5,2.5,0,4.38
1363,0,5,2.5,1,5.71
1364,0,5,2.5,0,6.43
1365,0,5,2.5,1,7.14
1366,0,5,2.5,0,7.86
1367,0,5,2.5,1,8.57
1368,0,5,2.5,0,9.29
1369,0,5,2.5,1,10.0
1370,0,5,2.5,1,10.71
1371,0,5,2.5,0,11.43
1372,0,5,2.5,1,12.14
1373,0,5,2.5,0,12.86
1374,0,5,2.5,1,13.57
1375,0,5,2.5,0,14.29
1376,0,5,2.5,0,15.0
1377,0,5,2.5,1,15.71
1378,0,5,2.5,0,16.43
1379,0,5,2.5,1,17.14
1380,0,5,2.5,0,17.86
1381,0,5,2.5,1,18.57
1382,0,5,2.5,0,19.29
1383,0,5,2.5,1,20.0
1384,0,5,2.5,0,20.71
1385,0,5,2.5,1,21.43
1386,0,5,2.5,1,22.14
1387,0,5,2.5,0,22.86
1388,0,5,2.5,0,23.57
1389,0,5,2.5,1,21.25
1390,0,5,2.5,1,25.0
1391,0,5,2.5,0,25.71
1392,0,5,2.5,1,26.43
1393,0,5,2.5,0,23.75
1394,0,5,2.5,0,21.67
1395,0,5,2.5,0,22.22
1396,1,4,1.5,1,17.89
1397,1,3,1.0,1,13.56
1398,1,2,0.5,0,8.4
1399,2,1,0.5,0,4.6
1400,2,0,1.0,0,0.78
1401,3,0,1.5,0,1.0
1402,4,0,2.0,0,1.56
1403,5,0,2.5,1,2.11
1404,5,0,2.5,1,2.67
1405,6,0,3.0,0,3.33
1406,7,0,3.5,1,4.11
1407,7,0,3.5,0,4.89
1408,7,0,3.5,1,5.67
1409,7,0,3.5,0,7.25
1410,7,0,3.5,1,7.22
1411,7,0,3.5,0,9.0
1412,7,0,3.5,1,8.78
1413,7,0,3.5,0,10.75
1414,7,0,3.5,1,10.33
1415,7,0,3.5,0,11.11
1416,7,0,3.5,1,11.89
1417,7,0,3.5,0,14.25
1418,7,0,3.5,1,13.44
1419,7,0,3.5,0,16.0
1420,7,0,3.5,1,15.0
1421,7,0,3.5,0,17.75
1422,7,0,3.5,1,16.56
1423,7,0,3.5,0,19.5
1424,7,0,3.5,1,18.11
1425,7,0,3.5,0,18.89
1426,7,0,3.5,1,19.67
1427,7,0,3.5,0,23.0
1428,7,0,3.5,1,21.22
1429,7,0,3.5,0,24.75
1430,7,0,3.5,1,22.78
1431,7,0,3.5,0,26.5
1432,7,0,3.5,1,24.33
1433,7,0,3.5,0,28.25
1434,7,0,3.5,1,25.89
1435,7,0,3.5,1,30.0
1436,7,0,3.5,0,27.44
1437,7,0,3.5,1,31.75
1438,7,0,3.5,0,29.0
1439,7,0,3.5,1,26.8
1440,7,0,3.5,0,27.5
1441,6,0,3.0,1,23.6
1442,5,0,2.5,0,19.8
1443,4,0,2.0,0,16.0
1444,3,1,1.0,0,12.2
1445,2,2,0.0,0,8.4
1446,1,3,1.0,0,4.7
1447,0,4,2.0,0,1.11
1448,0,4,2.0,0,1.56
1449,0,5,2.5,1,2.38
1450,0,5,2.5,0,3.0
1451,0,5,2.5,1,4.14
1452,0,5,2.5,0,4.25
1453,0,5,2.5,1,5.57
1454,0,5,2.5,0,5.5
1455,0,5,2.5,1,7.0
1456,0,5,2.5,0,6.75
1457,0,5,2.5,1,8.43
1458,0,5,2.5,0,8.0
1459,0,5,2.5,1,9.86
1460,0,5,2.5,0,10.57
1461,0,5,2.5,1,11.29
1462,0,5,2.5,0,12.0
1463,0,5,2.5,1,12.71
1464,0,5,2.5,1,13.43
1465,0,5,2.5,0,14.14
1466,0,5,2.5,1,13.0
1467,0,5,2.5,0,15.57
1468,0,5,2.5,1,14.25
1469,0,5,2.5,0,17.0
1470,0,5,2.5,1,15.5
1471,0,5,2.5,0,18.43
1472,0,5,2.5,1,16.75
1473,0,5,2.5,0,19.86
1474,0,5,2.5,0,18.0
1475,0,5,2.5,0,21.29
1476,0,5,2.5,1,19.25
1477,0,5,2.5,0,22.71
1478,0,5,2.5,1,20.5
1479,0,5,2.5,1,24.14
1480,0,5,2.5,0,21.75
1481,0,5,2.5,1,25.57
1482,0,5,2.5,0,26.29
1483,0,5,2.5,1,27.0
1484,0,5,2.5,1,24.25
1485,0,5,2.5,0,22.11
1486,0,4,2.0,1,20.12
1487,0,3,1.5,0,13.56
1488,1,2,0.5,1,9.22
1489,1,1,0.0,0,4.3
1490,2,0,1.0,0,0.44
1491,3,0,1.5,0,0.78
1492,3,0,1.5,1,1.11
1493,4,0,2.0,0,1.56
1494,5,0,2.5,0,2.11
1495,5,0,2.5,1,2.67
1496,5,0,2.5,1,3.22
1497,6,0,3.0,0,3.89
1498,6,0,3.0,1,4.44
1499,7,0,3.5,0,5.88
1500,7,0,3.5,1,6.0
1501,7,0,3.5,0,7.62
1502,7,0,3.5,1,7.56
1503,7,0,3.5,1,9.38
1504,7,0,3.5,0,9.11
1505,7,0,3.5,1,11.12
1506,7,0,3.5,0,10.67
1507,7,0,3.5,1,12.88
1508,7,0,3.5,0,12.22
1509,7,0,3.5,1,14.62
1510,7,0,3.5,0,13.78
1511,7,0,3.5,1,16.38
1512,7,0,3.5,0,15.33
1513,7,0,3.5,1,18.12
1514,7,0,3.5,0,16.89
1515,7,0,3.5,1,19.88
1516,7,0,3.5,0,18.44
1517,7,0,3.5,1,21.62
1518,7,0,3.5,0,20.0
1519,7,0,3.5,0,23.38
1520,7,0,3.5,1,21.56
1521,7,0,3.5,1,25.12
1522,7,0,3.5,0,23.11
1523,7,0,3.5,1,23.89
1524,7,0,3.5,0,24.67
1525,7,0,3.5,1,25.44
1526,7,0,3.5,0,26.22
1527,7,0,3.5,0,27.0
1528,7,0,3.5,0,27.78
1529,7,0,3.5,1,28.56
1530,7,0,3.5,1,26.4
1531,6,1,2.5,0,25.33
1532,5,1,2.0,1,19.2
1533,4,1,1.5,0,15.5
1534,3,2,0.5,0,13.22
1535,2,2,0.0,0,8.2
1536,1,3,1.0,0,4.8
1537,0,3,1.5,0,1.44
1538,0,4,2.0,0,1.89
1539,0,4,2.0,1,2.62
1540,0,5,2.5,0,3.25
1541,0,5,2.5,1,3.88
1542,0,5,2.5,0,4.5
1543,0,5,2.5,1,5.86
1544,0,5,2.5,1,6.57
1545,0,5,2.5,0,7.29
1546,0,5,2.5,1,8.0
1547,0,5,2.5,0,8.71
1548,0,5,2.5,1,9.43
1549,0,5,2.5,0,10.14
1550,0,5,2.5,1,10.86
1551,0,5,2.5,1,11.57
1552,0,5,2.5,0,12.29
1553,0,5,2.5,1,13.0
1554,0,5,2.5,0,13.71
1555,0,5,2.5,0,14.43
1556,0,5,2.5,0,15.14
1557,0,5,2.5,1,15.86
1558,0,5,2.5,1,16.57
1559,0,5,2.5,0,17.29
1560,0,5,2.5,1,18.0
1561,0,5,2.5,0,18.71
1562,0,5,2.5,1,19.43
1563,0,5,2.5,1,20.14
1564,0,5,2.5,0,20.86
1565,0,5,2.5,1,21.57
1566,0,5,2.5,0,22.29
1567,0,5,2.5,1,23.0
1568,0,5,2.5,0,23.71
1569,0,5,2.5,0,24.43
1570,0,5,2.5,1,25.14
1571,0,5,2.5,0,25.86
1572,0,5,2.5,1,26.57
1573,0,5,2.5,1,27.29
1574,0,5,2.5,0,24.5
1575,0,5,2.5,1,22.33
1576,0,4,2.0,0,20.0
1577,0,3,1.5,0,13.33
1578,1,2,0.5,1,9.0
1579,2,1,0.5,0,4.78
1580,2,0,1.0,0,0.56
1581,3,0,1.5,0,1.0
1582,3,0,1.5,1,1.22
1583,4,0,2.0,0,1.67
1584,4,0,2.0,1,2.11
1585,5,0,2.5,0,2.67
1586,5,0,2.5,1,3.22
1587,6,0,3.0,0,3.89
1588,7,0,3.5,1,4.67
1589,7,0,3.5,0,5.44
1590,7,0,3.5,1,6.22
1591,7,0,3.5,0,7.0
1592,7,0,3.5,1,7.78
1593,7,0,3.5,0,8.56
1594,7,0,3.5,1,10.5
1595,7,0,3.5,1,10.11
1596,7,0,3.5,0,12.25
1597,7,0,3.5,1,11.67
1598,7,0,3.5,0,14.0
1599,7,0,3.5,1,13.22
1600,7,0,3.5,1,15.75
1601,7,0,3.5,0,14.78
1602,7,0,3.5,1,17.5
1603,7,0,3.5,0,16.33
1604,7,0,3.5,0,19.25
1605,7,0,3.5,1,17.89
1606,7,0,3.5,0,21.0
1607,7,0,3.5,1,19.44
1608,7,0,3.5,1,22.75
1609,7,0,3.5,0,21.0
1610,7,0,3.5,1,24.5
1611,7,0,3.5,0,22.56
1612,7,0,3.5,1,26.25
1613,7,0,3.5,0,24.11
1614,7,0,3.5,1,28.0
1615,7,0,3.5,0,25.67
1616,7,0,3.5,1,29.75
1617,7,0,3.5,0,27.22
1618,7,0,3.5,1,31.5
1619,7,0,3.5,0,28.78
1620,7,0,3.5,0,29.56
1621,6,0,3.0,1,25.44
1622,5,0,2.5,1,21.22
1623,4,0,2.0,0,15.3
1624,3,1,1.0,0,12.89
1625,2,1,0.5,0,7.9
1626,1,2,0.5,0,4.3
1627,0,3,1.5,0,0.78
1628,0,3,1.5,0,1.11
1629,0,5,2.5,1,1.88
1630,0,4,2.0,0,2.25
1631,0,5,2.5,1,2.88
1632,0,5,2.5,0,3.5
1633,0,5,2.5,1,4.71
1634,0,5,2.5,0,4.75
1635,0,5,2.5,1,6.14
1636,0,5,2.5,0,6.86
1637,0,5,2.5,1,7.57
1638,0,5,2.5,0,8.29
1639,0,5,2.5,1,9.0
1640,0,5,2.5,1,9.71
1641,0,5,2.5,0,10.43
1642,0,5,2.5,1,11.14
1643,0,5,2.5,0,11.86
1644,0,5,2.5,1,12.57
1645,0,5,2.5,0,13.29
1646,0,5,2.5,1,14.0
1647,0,5,2.5,1,14.71
1648,0,5,2.5,0,13.5
1649,0,5,2.5,1,16.14
1650,0,5,2.5,0,14.75
1651,0,5,2.5,0,17.57
1652,0,5,2.5,1,16.0
1653,0,5,2.5,0,19.0
1654,0,5,2.5,0,17.25
1655,0,5,2.5,1,20.43
1656,0,5,2.5,0,18.5
1657,0,5,2.5,1,21.86
1658,0,5,2.5,0,19.75
1659,0,5,2.5,1,23.29
1660,0,5,2.5,0,21.0
1661,0,5,2.5,0,24.71
1662,0,5,2.5,1,22.25
1663,0,5,2.5,0,26.14
1664,0,5,2.5,1,23.5
1665,0,5,2.5,0,21.44
1666,0,4,2.0,1,19.38
1667,0,3,1.5,0,13.0
1668,1,2,0.5,1,8.78
1669,1,1,0.0,1,4.56
1670,1,0,0.5,0,0.33
1671,2,0,1.0,0,0.56
1672,3,0,1.5,0,1.0
1673,3,0,1.5,1,1.38
1674,4,0,2.0,1,1.88
1675,4,0,2.0,0,2.38
1676,5,0,2.5,1,3.0
1677,6,0,3.0,0,3.75
1678,6,0,3.0,0,4.5
1679,6,0,3.0,1,5.25
1680,6,0,3.0,1,6.0
1681,6,0,3.0,0,6.75
1682,6,0,3.0,1,7.5
1683,6,0,3.0,0,9.43
1684,6,0,3.0,1,9.0
1685,6,0,3.0,0,11.14
1686,6,0,3.0,1,10.5
1687,6,0,3.0,1,12.86
1688,6,0,3.0,0,12.0
1689,6,0,3.0,1,14.57
1690,6,0,3.0,0,13.5
1691,6,0,3.0,1,16.29
1692,6,0,3.0,0,15.0
1693,6,0,3.0,1,15.75
1694,6,0,3.0,0,16.5
1695,6,0,3.0,0,17.25
1696,6,0,3.0,1,18.0
1697,6,0,3.0,0,18.75
