Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
690,1,0,0.5,0,3.0
691,2,0,1.0,0,3.67
692,2,0,1.0,0,4.33
693,2,0,1.0,0,5.0
694,2,0,1.0,0,5.67
695,2,0,1.0,0,4.75
696,2,0,1.0,0,5.25
697,3,0,1.5,0,6.0
698,3,0,1.5,0,6.75
699,3,0,1.5,0,7.5
700,3,0,1.5,0,8.25
701,3,0,1.5,0,6.0
702,3,0,1.5,0,6.5
703,3,0,1.5,0,7.0
704,4,0,2.0,0,9.2
705,4,0,2.0,0,10.0
706,4,0,2.0,0,10.8
707,4,0,2.0,0,11.6
708,6,0,3.0,1,10.5
709,5,0,2.5,0,11.33
710,5,0,2.5,0,12.17
711,5,0,2.5,0,13.0
712,5,0,2.5,0,13.83
713,6,0,3.0,0,14.83
714,6,0,3.0,0,15.83
715,7,0,3.5,0,14.43
716,6,0,3.0,0,15.29
717,6,0,3.0,0,16.14
718,7,0,3.5,0,17.14
719,7,0,3.5,0,18.14
720,7,0,3.5,0,19.14
721,6,0,3.0,0,14.43
722,5,0,2.5,0,10.71
723,4,0,2.0,0,7.57
724,3,0,1.5,0,6.0
725,2,0,1.0,0,3.5
726,1,1,0.0,0,2.0
727,0,1,0.5,0,0.4
728,0,1,0.5,1,0.6
729,0,1,0.5,0,1.0
730,0,1,0.5,1,1.25
731,0,1,0.5,0,1.5
732,0,1,0.5,1,1.75
733,0,1,0.5,0,2.67
734,0,1,0.5,0,3.0
735,0,1,0.5,1,3.33
736,0,1,0.5,1,2.75
737,0,1,0.5,0,4.0
738,0,1,0.5,0,4.33
739,0,1,0.5,1,7.0
740,0,1,0.5,1,7.5
741,0,2,1.0,0,5.33
742,0,1,0.5,0,5.67
743,0,1,0.5,0,6.0
744,0,1,0.5,1,6.33
745,0,1,0.5,0,10.0
746,0,1,0.5,1,10.5
747,0,1,0.5,0,11.0
748,0,1,0.5,1,7.67
749,0,2,1.0,0,8.33
750,0,2,1.0,0,9.0
751,0,2,1.0,1,9.67
752,0,2,1.0,0,15.5
753,0,2,1.0,0,16.5
754,0,2,1.0,0,17.5
755,0,2,1.0,0,12.33
756,0,2,1.0,0,13.0
757,0,2,1.0,0,13.67
758,0,2,1.0,1,14.33
759,0,2,1.0,0,22.5
