Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
870,1,0,0.5,1,6.0
871,3,0,1.5,1,3.5
872,2,0,1.0,0,4.0
873,2,0,1.0,0,4.5
874,2,0,1.0,0,6.67
875,2,0,1.0,0,7.33
876,2,0,1.0,0,8.0
877,2,0,1.0,0,8.67
878,2,0,1.0,0,9.33
879,3,0,1.5,1,10.33
880,3,0,1.5,0,11.33
881,4,0,2.0,0,7.4
882,3,0,1.5,0,8.0
883,3,0,1.5,0,8.6
884,3,0,1.5,0,11.5
885,3,0,1.5,0,12.25
886,3,0,1.5,0,13.0
887,3,0,1.5,0,13.75
888,4,0,2.0,1,14.75
889,4,0,2.0,0,15.75
890,4,0,2.0,0,16.75
891,5,0,2.5,0,11.83
892,4,0,2.0,0,12.5
893,4,0,2.0,0,13.17
894,4,0,2.0,0,16.6
895,4,0,2.0,0,17.4
896,4,0,2.0,0,18.2
897,5,0,2.5,0,19.2
898,5,0,2.5,1,20.2
899,5,0,2.5,0,21.2
900,5,0,2.5,0,22.2
901,5,0,2.5,0,12.17
902,3,0,1.5,0,7.5
903,2,0,1.0,0,3.83
904,1,0,0.5,0,1.6
905,0,0,0.0,0,0.0
906,0,0,0.0,0,0.0
907,0,1,0.5,0,0.25
908,0,1,0.5,1,0.5
909,0,1,0.5,0,1.0
910,0,1,0.5,0,1.33
911,0,2,1.0,1,1.25
912,0,1,0.5,1,1.5
913,0,1,0.5,0,2.33
914,0,1,0.5,1,2.67
915,0,1,0.5,0,4.5
916,0,1,0.5,1,5.0
917,0,1,0.5,0,5.5
918,0,1,0.5,1,6.0
919,0,1,0.5,0,6.5
920,0,2,1.0,0,7.5
921,0,3,1.5,1,4.25
922,0,2,1.0,0,4.75
923,0,2,1.0,0,5.25
924,0,2,1.0,0,5.75
925,0,2,1.0,0,8.33
926,0,2,1.0,0,9.0
927,0,2,1.0,0,9.67
928,0,3,1.5,0,10.67
929,0,3,1.5,0,11.67
930,0,3,1.5,0,12.67
931,0,4,2.0,1,8.2
932,0,3,1.5,0,8.8
933,0,3,1.5,0,9.4
934,0,3,1.5,0,10.0
935,0,3,1.5,0,13.25
936,0,4,2.0,0,14.25
937,0,4,2.0,0,15.25
938,0,4,2.0,0,16.25
939,0,4,2.0,0,17.25
940,0,4,2.0,1,18.25
941,0,5,2.5,0,12.83
942,0,4,2.0,0,13.5
943,0,4,2.0,0,14.17
944,0,4,2.0,0,14.83
945,0,5,2.5,0,15.67
946,0,4,2.0,0,11.8
947,0,3,1.5,0,7.0
948,0,2,1.0,0,3.4
949,1,1,0.0,0,1.2
950,1,0,0.5,0,0.5
951,2,0,1.0,0,0.6
952,1,0,0.5,1,1.0
953,1,0,0.5,0,1.25
954,1,0,0.5,0,1.5
955,1,0,0.5,1,1.75
956,1,0,0.5,0,2.67
957,1,0,0.5,1,3.0
958,1,0,0.5,0,5.0
959,1,0,0.5,1,5.5
960,2,0,1.0,0,6.5
961,3,0,1.5,1,3.75
962,2,0,1.0,1,4.25
963,2,0,1.0,0,4.75
964,2,0,1.0,0,7.0
965,2,0,1.0,0,7.67
966,2,0,1.0,0,8.33
967,2,0,1.0,0,9.0
968,2,0,1.0,1,9.67
969,3,0,1.5,0,10.67
970,3,0,1.5,0,11.67
971,4,0,2.0,0,7.6
972,3,0,1.5,0,8.2
973,3,0,1.5,0,8.8
974,3,0,1.5,0,9.4
975,3,0,1.5,0,12.5
976,3,0,1.5,0,13.25
977,3,0,1.5,0,14.0
978,4,0,2.0,0,15.0
979,4,0,2.0,1,16.0
980,4,0,2.0,0,17.0
981,5,0,2.5,0,12.0
982,4,0,2.0,0,12.67
983,4,0,2.0,0,13.33
984,4,0,2.0,0,16.8
985,4,0,2.0,0,17.6
986,4,0,2.0,0,18.4
987,5,0,2.5,0,19.4
988,5,0,2.5,0,20.4
989,5,0,2.5,1,21.4
990,5,0,2.5,0,22.4
991,5,0,2.5,0,12.33
992,3,0,1.5,0,7.5
993,2,0,1.0,0,3.83
994,1,0,0.5,0,1.6
995,0,0,0.0,0,0.0
996,0,1,0.5,0,0.2
997,0,1,0.5,0,0.5
998,0,1,0.5,0,0.75
999,0,1,0.5,1,1.33
1000,0,1,0.5,0,1.67
1001,0,1,0.5,1,3.0
1002,0,1,0.5,0,3.5
1003,0,1,0.5,1,8.0
1004,0,1,0.5,1,9.0
1005,0,1,0.5,0,10.0
1006,0,1,0.5,1,11.0
1007,0,1,0.5,0,12.0
1008,0,1,0.5,0,13.0
1009,0,1,0.5,1,14.0
1010,0,1,0.5,0,15.0
1011,0,1,0.5,0,16.0
1012,0,1,0.5,0,17.0
1013,0,1,0.5,0,18.0
1014,0,1,0.5,0,19.0
1015,0,1,0.5,0,20.0
1016,0,1,0.5,0,21.0
1017,0,1,0.5,0,22.0
1018,0,1,0.5,0,23.0
1019,0,1,0.5,0,24.0
1020,0,1,0.5,0,25.0
1021,0,1,0.5,0,26.0
1022,0,1,0.5,0,27.0
1023,0,1,0.5,0,28.0
1024,0,1,0.5,0,29.0
1025,0,1,0.5,0,30.0
1026,0,1,0.5,0,31.0
1027,0,1,0.5,0,32.0
1028,0,1,0.5,0,33.0
1029,0,1,0.5,0,34.0
1030,0,1,0.5,0,35.0
1031,0,1,0.5,0,36.0
1032,0,1,0.5,0,37.0
1033,0,1,0.5,0,38.0
1034,0,1,0.5,0,39.0
1035,0,1,0.5,0,40.0
1036,0,0,0.0,0,0.0
1037,0,0,0.0,0,0.0
1038,0,0,0.0,0,0.0
1039,0,0,0.0,0,0.0
1040,0,0,0.0,0,0.0
1041,0,0,0.0,0,0.0
1042,0,0,0.0,0,0.0
1043,0,0,0.0,1,0.0
