Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
774,5,0,2.5,1,2.78
775,6,0,3.0,0,3.88
776,6,0,3.0,1,4.62
777,7,0,3.5,0,6.29
778,7,0,3.5,1,7.29
779,7,0,3.5,1,8.29
780,7,0,3.5,0,9.29
781,7,0,3.5,1,9.0
782,7,0,3.5,0,9.88
783,7,0,3.5,0,10.75
784,7,0,3.5,0,13.29
785,7,0,3.5,0,14.29
786,7,0,3.5,0,15.29
787,7,0,3.5,0,16.29
788,7,0,3.5,1,17.29
789,7,0,3.5,0,18.29
790,7,0,3.5,0,19.29
791,7,0,3.5,0,17.75
792,7,0,3.5,0,18.62
793,7,0,3.5,0,19.5
794,7,0,3.5,0,23.29
795,7,0,3.5,0,24.29
796,7,0,3.5,0,25.29
797,7,0,3.5,0,26.29
798,7,0,3.5,1,27.29
799,7,0,3.5,0,28.29
800,7,0,3.5,0,29.29
801,7,0,3.5,0,26.5
802,7,0,3.5,0,27.38
803,7,0,3.5,0,28.25
804,7,0,3.5,0,33.29
805,7,0,3.5,0,34.29
806,7,0,3.5,0,35.29
807,7,0,3.5,0,36.29
808,7,0,3.5,0,37.29
809,7,0,3.5,1,38.29
810,7,0,3.5,0,39.29
811,6,0,3.0,0,33.86
812,5,0,2.5,0,28.29
813,4,0,2.0,0,22.71
814,3,0,1.5,0,20.0
815,2,0,1.0,0,13.33
816,1,0,0.5,0,8.0
817,0,1,0.5,0,0.2
818,0,1,0.5,0,0.5
819,0,1,0.5,1,0.75
820,0,1,0.5,0,1.33
821,0,2,1.0,1,1.0
822,0,1,0.5,1,1.5
823,0,1,0.5,0,1.4
824,0,1,0.5,1,2.0
825,0,1,0.5,0,1.8
826,0,1,0.5,1,2.5
827,0,1,0.5,0,2.2
828,0,2,1.0,1,3.25
829,0,2,1.0,0,3.0
830,0,2,1.0,1,4.25
831,0,3,1.5,1,3.17
832,0,2,1.0,0,4.2
833,0,2,1.0,1,4.6
834,0,2,1.0,0,5.0
835,0,2,1.0,0,4.5
836,0,2,1.0,1,4.83
837,0,2,1.0,1,5.17
838,0,3,1.5,0,5.67
839,0,3,1.5,1,6.17
840,0,3,1.5,0,6.67
841,0,4,2.0,0,6.14
842,0,3,1.5,0,6.57
843,0,3,1.5,0,7.0
844,0,3,1.5,1,7.43
845,0,3,1.5,0,7.86
846,0,3,1.5,1,8.29
