Step,Queue_West_East,Queue_North_South,Queue_SD,Throughput_Step,Avg_Waiting_Time
726,1,1,0.0,0,3.25
727,0,1,0.5,0,0.71
728,0,1,0.5,0,0.86
729,0,2,1.0,1,1.33
730,0,2,1.0,0,1.67
731,0,4,2.0,1,2.17
732,0,3,1.5,0,2.29
733,0,3,1.5,1,3.17
734,0,3,1.5,0,3.14
735,0,3,1.5,1,4.17
736,0,4,2.0,0,3.5
737,0,3,1.5,1,4.43
738,0,4,2.0,0,4.38
739,0,4,2.0,1,5.57
740,0,5,2.5,1,5.5
741,0,5,2.5,0,7.0
742,0,5,2.5,1,6.75
743,0,5,2.5,0,8.43
744,0,5,2.5,0,8.0
745,0,5,2.5,0,9.86
746,0,5,2.5,1,9.25
747,0,5,2.5,0,11.29
748,0,5,2.5,1,10.5
749,0,5,2.5,0,12.71
750,0,5,2.5,1,13.43
751,0,5,2.5,1,14.14
752,0,5,2.5,0,14.86
753,0,5,2.5,1,18.17
754,0,5,2.5,0,19.0
755,0,5,2.5,1,23.8
756,0,5,2.5,1,20.67
757,0,5,2.5,0,21.5
758,0,5,2.5,1,22.33
759,0,5,2.5,0,23.17
760,0,5,2.5,1,28.8
761,0,5,2.5,0,24.83
762,0,5,2.5,0,25.67
763,0,5,2.5,0,26.5
764,0,5,2.5,0,27.33
765,0,5,2.5,0,28.17
766,0,4,2.0,1,21.67
767,0,3,1.5,0,15.83
768,0,2,1.0,0,10.0
769,1,1,0.0,0,6.2
770,1,0,0.5,0,0.4
771,1,0,0.5,0,0.5
772,1,0,0.5,0,0.8
773,1,0,0.5,1,1.0
774,2,0,1.0,0,1.4
775,2,0,1.0,1,1.8
776,2,0,1.0,1,1.83
777,2,0,1.0,0,2.17
778,2,0,1.0,1,2.5
779,3,0,1.5,0,3.6
780,3,0,1.5,1,3.5
781,3,0,1.5,0,4.0
782,3,0,1.5,1,3.86
783,3,0,1.5,1,5.0
784,4,0,2.0,0,4.86
785,4,0,2.0,1,6.33
786,4,0,2.0,0,5.25
787,4,0,2.0,1,6.57
788,4,0,2.0,0,6.25
789,5,0,2.5,1,7.86
790,5,0,2.5,0,7.5
791,7,0,3.5,1,8.25
792,6,0,3.0,0,8.0
793,6,0,3.0,1,9.75
794,7,0,3.5,0,9.44
795,7,0,3.5,1,11.5
796,7,0,3.5,0,11.0
797,7,0,3.5,1,13.25
798,7,0,3.5,0,14.12
799,7,0,3.5,1,17.14
800,7,0,3.5,0,18.14
801,7,0,3.5,1,16.75
802,7,0,3.5,0,17.62
803,7,0,3.5,1,18.5
804,7,0,3.5,0,22.14
805,7,0,3.5,0,23.14
806,7,0,3.5,0,21.12
807,7,0,3.5,0,22.0
808,7,0,3.5,0,22.88
809,7,0,3.5,1,23.75
810,7,0,3.5,0,24.62
811,6,0,3.0,0,20.12
812,5,1,2.0,0,16.12
813,4,1,1.5,0,12.5
814,3,1,1.0,0,9.25
815,2,1,0.5,0,7.29
816,1,1,0.0,0,3.5
817,0,1,0.5,0,0.86
818,0,2,1.0,0,1.14
819,0,2,1.0,1,1.67
820,0,2,1.0,0,2.0
821,0,2,1.0,0,2.0
822,0,3,1.5,1,2.43
823,0,3,1.5,1,3.33
824,0,3,1.5,0,3.29
825,0,3,1.5,1,4.33
826,0,4,2.0,0,4.14
827,0,4,2.0,1,4.71
828,0,4,2.0,0,5.29
829,0,5,2.5,1,6.0
830,0,5,2.5,0,6.71
831,0,5,2.5,1,6.5
832,0,5,2.5,1,8.14
833,0,5,2.5,0,8.86
834,0,5,2.5,1,9.57
835,0,5,2.5,0,10.29
836,0,5,2.5,0,11.0
837,0,5,2.5,0,11.71
838,0,5,2.5,1,12.43
839,0,5,2.5,1,13.14
840,0,5,2.5,0,13.86
841,0,5,2.5,1,14.57
842,0,5,2.5,0,15.29
843,0,5,2.5,1,18.67
844,0,5,2.5,0,19.5
845,0,5,2.5,1,24.4
846,0,5,2.5,1,21.17
847,0,5,2.5,0,22.0
848,0,5,2.5,1,22.83
849,0,5,2.5,0,23.67
850,0,5,2.5,1,29.4
851,0,5,2.5,0,25.33
852,0,5,2.5,0,26.17
853,0,5,2.5,0,27.0
854,0,5,2.5,0,27.83
855,0,5,2.5,0,28.67
856,0,4,2.0,1,22.0
857,1,3,1.0,0,16.17
858,1,2,0.5,0,10.67
859,1,1,0.0,0,6.8
860,1,0,0.5,0,0.8
