episode,decision,simulation_time,state,action,next_state,we_waiting_time,ns_waiting_time,total_waiting_time,we_queue,ns_queue,total_queue,throughput_during_transition,throughput_rate,normalized_wait,normalized_queue,normalized_throughput,wait_contribution,queue_contribution,throughput_contribution,starvation_penalty,reward,q_value_before,q_value_after,epsilon,transition_duration
2,2,188.0,Low*Medium*NoStarvation,20,Low*Medium*NoStarvation,16.14,16.14,7,7,20,0.4348,0.1614,0.35,0.0435,-0.0807,-0.07,0.013,0.0,-0.1377,-0.0417,-0.055,0.995,46
2,3,284.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,16.14,40.29,7,7,45,0.4688,0.4029,0.35,0.0469,-0.2014,-0.07,0.0141,0.0,-0.2574,-0.1165,-0.1351,0.995,96
2,4,380.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,40.29,40.29,7,7,44,0.4583,0.4029,0.35,0.0458,-0.2014,-0.07,0.0137,0.0,-0.2577,-0.1091,-0.1285,0.995,96
2,5,446.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.29,26.0,7,7,28,0.4242,0.26,0.35,0.0424,-0.13,-0.07,0.0127,0.0,-0.1873,-0.1151,-0.1269,0.995,66
2,6,512.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.0,25.57,7,7,29,0.4394,0.2557,0.35,0.0439,-0.1279,-0.07,0.0132,0.0,-0.1847,-0.1269,-0.1372,0.995,66
2,7,608.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.57,42.43,7,7,42,0.4375,0.4243,0.35,0.0437,-0.2121,-0.07,0.0131,0.0,-0.269,-0.1285,-0.1471,0.995,96
2,8,674.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,42.43,26.43,7,7,28,0.4242,0.2643,0.35,0.0424,-0.1321,-0.07,0.0127,0.0,-0.1894,-0.1372,-0.147,0.995,66
2,9,720.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.43,17.14,7,7,19,0.413,0.1714,0.35,0.0413,-0.0857,-0.07,0.0124,0.0,-0.1433,-0.0597,-0.0728,0.995,46
2,10,786.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,17.14,25.29,7,7,28,0.4242,0.2529,0.35,0.0424,-0.1264,-0.07,0.0127,0.0,-0.1837,-0.103,-0.1156,0.995,66
2,11,852.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,25.29,26.57,7,7,28,0.4242,0.2657,0.35,0.0424,-0.1329,-0.07,0.0127,0.0,-0.1901,-0.147,-0.1558,0.995,66
2,12,918.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,26.57,26.43,7,7,29,0.4394,0.2643,0.35,0.0439,-0.1321,-0.07,0.0132,0.0,-0.189,-0.1558,-0.1637,0.995,66
2,13,1014.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,26.43,41.14,7,7,40,0.4167,0.4114,0.35,0.0417,-0.2057,-0.07,0.0125,0.0,-0.2632,-0.1471,-0.1633,0.995,96
2,14,1110.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,41.14,41.14,7,7,22,0.2292,0.4114,0.35,0.0229,-0.2057,-0.07,0.0069,0.0,-0.2688,-0.1633,-0.1784,0.995,96
2,15,1136.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,41.14,7.43,7,7,4,0.1538,0.0743,0.35,0.0154,-0.0371,-0.07,0.0046,0.0,-0.1025,-0.0504,-0.0605,0.995,26
2,16,1232.0,Low*Medium*NoStarvation,45,Medium*Medium*NoStarvation,7.43,40.14,7,7,23,0.2396,0.4014,0.35,0.024,-0.2007,-0.07,0.0072,0.0,-0.2635,-0.1351,-0.1534,0.995,96
2,17,1298.0,Medium*Medium*NoStarvation,30,Medium*Medium*NoStarvation,40.14,25.0,7,7,16,0.2424,0.25,0.35,0.0242,-0.125,-0.07,0.0073,0.0,-0.1877,-0.1637,-0.1715,0.995,66
2,18,1394.0,Medium*Medium*NoStarvation,45,Medium*Medium*NoStarvation,25.0,41.43,7,7,22,0.2292,0.4143,0.35,0.0229,-0.2071,-0.07,0.0069,0.0,-0.2703,-0.1784,-0.193,0.995,96
2,19,1420.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,41.43,8.29,7,7,4,0.1538,0.0829,0.35,0.0154,-0.0414,-0.07,0.0046,0.0,-0.1068,-0.0605,-0.0699,0.995,26
2,20,1486.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,8.29,26.14,7,7,15,0.2273,0.2614,0.35,0.0227,-0.1307,-0.07,0.0068,0.0,-0.1939,-0.1156,-0.1297,0.995,66
2,21,1532.0,Medium*Medium*NoStarvation,20,Low*Medium*NoStarvation,26.14,15.14,7,7,10,0.2174,0.1514,0.35,0.0217,-0.0757,-0.07,0.0065,0.0,-0.1392,-0.0728,-0.0843,0.995,46
2,22,1598.0,Low*Medium*NoStarvation,30,Medium*Medium*NoStarvation,15.14,28.14,7,7,15,0.2273,0.2814,0.35,0.0227,-0.1407,-0.07,0.0068,0.0,-0.2039,-0.1297,-0.1435,0.995,66
2,23,1624.0,Medium*Medium*NoStarvation,10,Low*Medium*NoStarvation,28.14,6.0,7,7,5,0.1923,0.06,0.35,0.0192,-0.03,-0.07,0.0058,0.0,-0.0942,-0.0699,-0.0771,0.995,26
