episode,timestamp,state,action,we_green,ns_green,we_waiting_time,ns_waiting_time,we_queue,ns_queue,reward
11,2058.0,1_0_0,5,20,20,106.0,0.0,7,0,-0.5869565217391304
11,2119.0,1_0_0,3,45,10,66.0,0.0,7,0,-0.38721311475409836
11,2155.0,1_0_0,1,20,10,43.0,1.0,7,1,-0.28750000000000003
11,2201.0,1_0_0,5,20,20,124.0,0,7,0,-0.6789130434782609
11,2237.0,1_0_0,1,20,10,49.0,0,7,0,-0.30666666666666664
11,2293.0,1_0_0,6,30,20,110.0,0,7,0,-0.6119642857142857
11,2319.0,1_0_0,0,10,10,43.0,0,7,0,-0.2792307692307692
11,2380.0,1_0_0,3,45,10,61.0,0,7,0,-0.364672131147541
11,2441.0,1_0_0,3,45,10,70.0,0,7,0,-0.409672131147541
11,2487.0,1_0_0,2,30,10,41.0,0,7,0,-0.2652173913043478
11,2523.0,1_0_0,4,10,20,122.0,0,7,0,-0.6766666666666666
11,2594.0,1_0_0,7,45,20,147.0,0,7,0,-0.7961267605633802
11,2640.0,1_0_0,2,30,10,49.0,0,7,0,-0.3058695652173913
11,2676.0,1_0_0,4,10,20,124.0,0,7,0,-0.6866666666666666
11,2747.0,1_0_0,7,45,20,126.0,0,7,0,-0.6911267605633802
11,2793.0,1_0_0,2,30,10,50.0,0,7,0,-0.31021739130434783
11,2829.0,1_0_0,1,20,10,39.0,0,7,0,-0.25666666666666665
11,2865.0,1_0_0,1,20,10,36.0,0,6,0,-0.23166666666666666
11,2936.0,1_0_0,7,45,20,140.0,0,7,0,-0.7615492957746478
11,2992.0,1_0_0,6,30,20,113.0,0,7,0,-0.6269642857142856
11,3038.0,1_0_0,5,20,20,111.0,0,7,0,-0.6184782608695653
11,3074.0,1_0_0,4,10,20,132.0,0,7,0,-0.7266666666666667
11,3135.0,1_0_0,3,45,10,66.0,0,7,0,-0.389672131147541
11,3161.0,1_0_0,0,10,10,46.0,0,7,0,-0.29423076923076924
11,3232.0,1_0_0,7,45,20,0,0,0,0,0.0067605633802816905
12,36.0,0_0_0,4,10,20,112.0,0.0,7,0,-0.6208333333333333
12,107.0,1_0_0,7,45,20,137.0,0.0,7,0,-0.7423239436619719
12,143.0,1_0_0,1,20,10,58.0,0.0,7,0,-0.34833333333333333
12,189.0,1_0_0,5,20,20,116.0,0.0,7,0,-0.6369565217391303
12,215.0,1_0_0,0,10,10,49.0,0.0,7,0,-0.30346153846153845
12,251.0,1_0_0,4,10,20,116.0,0.0,7,0,-0.6375
12,312.0,1_0_0,3,45,10,58.0,0.0,7,0,-0.34721311475409833
12,348.0,1_0_0,4,10,20,121.0,0.0,7,0,-0.6633333333333332
12,384.0,1_0_0,4,10,20,129.0,0.0,7,0,-0.7041666666666666
12,430.0,1_0_0,2,30,10,44.0,2.0,7,1,-0.296304347826087
12,476.0,1_0_0,5,20,20,109.0,0.0,7,0,-0.6026086956521739
12,537.0,1_0_0,3,45,10,67.0,0.0,7,0,-0.39221311475409837
12,593.0,1_0_0,6,30,20,115.0,0.0,7,0,-0.6316071428571428
12,629.0,1_0_0,1,20,10,45.0,0.0,7,0,-0.2825
12,665.0,1_0_0,1,20,10,48.0,0.0,6,0,-0.2875
12,736.0,1_0_0,7,45,20,135.0,0.0,7,0,-0.7319014084507042
12,782.0,1_0_0,5,20,20,116.0,0.0,7,0,-0.6369565217391303
12,808.0,1_0_0,0,10,10,49.0,0.0,7,0,-0.3046153846153846
12,844.0,1_0_0,4,10,20,109.0,0.0,7,0,-0.6025
12,890.0,1_0_0,2,30,10,41.0,0.0,7,0,-0.2619565217391304
12,926.0,1_0_0,4,10,20,133.0,0.0,7,0,-0.7233333333333333
12,962.0,1_0_0,1,20,10,45.0,0.0,6,0,-0.2733333333333334
12,988.0,1_0_0,0,10,10,55.0,1.0,7,1,-0.3484615384615385
12,1034.0,1_0_0,2,30,10,50.0,0.0,7,0,-0.3076086956521739
12,1070.0,1_0_0,1,20,10,40.0,0.0,7,0,-0.2575
12,1116.0,1_0_0,5,20,20,118.0,0.0,7,0,-0.6469565217391303
12,1172.0,1_0_0,6,30,20,117.0,0.0,7,0,-0.6416071428571428
12,1198.0,1_0_0,0,10,10,42.0,0.0,7,0,-0.2684615384615384
12,1259.0,1_0_0,3,45,10,65.0,2.0,7,1,-0.4027049180327869
12,1295.0,1_0_0,4,10,20,116.0,0.0,7,0,-0.6375
12,1341.0,1_0_0,2,30,10,45.0,0.0,7,0,-0.2826086956521739
12,1412.0,1_0_0,7,45,20,133.0,0.0,7,0,-0.7214788732394366
12,1448.0,1_0_0,1,20,10,46.0,0.0,7,0,-0.2875
12,1494.0,1_0_0,2,30,10,47.0,0.0,7,0,-0.2926086956521739
12,1540.0,1_0_0,5,20,20,116.0,0.0,7,0,-0.6369565217391303
12,1576.0,1_0_0,1,20,10,45.0,0.0,7,0,-0.2825
12,1612.0,1_0_0,1,20,10,45.0,0.0,7,0,-0.2833333333333333
12,1648.0,1_0_0,4,10,20,132.0,0.0,7,0,-0.7183333333333333
12,1684.0,1_0_0,1,20,10,40.0,0.0,7,0,-0.2575
12,1720.0,1_0_0,1,20,10,46.0,1.0,7,1,-0.30333333333333334
12,1766.0,1_0_0,2,30,10,29.0,0.0,6,0,-0.19195652173913041
12,1812.0,1_0_0,5,20,20,117.0,0.0,7,0,-0.6419565217391303
12,1858.0,1_0_0,5,20,20,106.0,0,7,0,-0.5908695652173913
12,1894.0,1_0_0,4,10,20,111.0,0,7,0,-0.6208333333333333
12,1920.0,1_0_0,0,10,10,43.0,0,7,0,-0.2792307692307692
12,1946.0,1_0_0,0,10,10,64.0,0,7,0,-0.3853846153846154
12,2007.0,1_0_0,3,45,10,69.0,0,7,0,-0.4051639344262295
12,2053.0,1_0_0,2,30,10,48.0,0,7,0,-0.3002173913043478
12,2079.0,1_0_0,0,10,10,60.0,0,7,0,-0.36538461538461536
12,2115.0,1_0_0,1,20,10,50.0,0,7,0,-0.31166666666666665
12,2171.0,1_0_0,6,30,20,122.0,0,7,0,-0.6719642857142857
12,2217.0,1_0_0,2,30,10,52.0,0,7,0,-0.32021739130434784
12,2288.0,1_0_0,7,45,20,128.0,0,7,0,-0.7007042253521126
12,2314.0,1_0_0,0,10,10,42.0,0,7,0,-0.2742307692307692
12,2360.0,1_0_0,2,30,10,58.0,0,7,0,-0.3502173913043478
12,2431.0,1_0_0,7,45,20,126.0,0,7,0,-0.6911267605633802
12,2477.0,1_0_0,2,30,10,35.0,0,5,0,-0.2152173913043478
12,2503.0,1_0_0,0,10,10,42.0,0,7,0,-0.2742307692307692
12,2549.0,1_0_0,2,30,10,45.0,0,7,0,-0.2852173913043478
12,2595.0,1_0_0,5,20,20,112.0,0,7,0,-0.6234782608695653
12,2651.0,1_0_0,6,30,20,118.0,0,7,0,-0.6519642857142857
12,2722.0,1_0_0,7,45,20,140.0,0,7,0,-0.7611267605633802
12,2758.0,1_0_0,4,10,20,127.0,0,7,0,-0.7016666666666667
12,2794.0,1_0_0,4,10,20,109.0,0,7,0,-0.6108333333333333
12,2820.0,1_0_0,0,10,10,53.0,0,7,0,-0.3303846153846154
12,2856.0,1_0_0,1,20,10,39.0,0,7,0,-0.25666666666666665
12,2917.0,1_0_0,3,45,10,73.0,0,7,0,-0.4251639344262295
12,2953.0,1_0_0,1,20,10,39.0,0,7,0,-0.25666666666666665
12,3014.0,1_0_0,3,45,10,66.0,0,7,0,-0.389672131147541
12,3070.0,1_0_0,6,30,20,112.0,0,7,0,-0.6219642857142857
12,3106.0,1_0_0,4,10,20,115.0,0,7,0,-0.6416666666666666
12,3132.0,1_0_0,0,10,10,39.0,0,7,0,-0.25923076923076926
12,3168.0,1_0_0,4,10,20,119.0,0,7,0,-0.6608333333333333
12,3239.0,1_0_0,7,45,20,146.0,0,7,0,-0.7915492957746478
12,3285.0,1_0_0,5,20,20,119.0,0,7,0,-0.6584782608695652
12,3346.0,1_0_0,3,45,10,69.0,0,7,0,-0.40467213114754097
12,3407.0,1_0_0,3,45,10,52.0,0,7,0,-0.319672131147541
12,3443.0,1_0_0,1,20,10,50.0,0,7,0,-0.31166666666666665
12,3489.0,1_0_0,2,30,10,0,0,0,0,0.007173913043478261
13,56.0,0_0_0,6,30,20,118.0,0.0,7,0,-0.6482142857142856
13,102.0,1_0_0,2,30,10,43.0,0.0,7,0,-0.27195652173913043
13,148.0,1_0_0,2,30,10,34.0,0.0,6,0,-0.21760869565217392
13,194.0,1_0_0,2,30,10,41.0,1.0,7,1,-0.27760869565217394
13,265.0,1_0_0,7,45,20,136.0,0.0,7,0,-0.7369014084507042
13,336.0,1_0_0,7,45,20,130.0,0.0,7,0,-0.7064788732394366
13,382.0,1_0_0,2,30,10,41.0,0.0,7,0,-0.2619565217391304
13,428.0,1_0_0,2,30,10,37.0,2.0,7,1,-0.2619565217391305
13,499.0,1_0_0,7,45,20,133.0,2.0,7,1,-0.7427464788732395
13,535.0,1_0_0,1,20,10,41.0,0.0,7,0,-0.2633333333333333
13,561.0,1_0_0,0,10,10,42.0,0.0,7,0,-0.2684615384615384
13,607.0,1_0_0,2,30,10,49.0,0.0,7,0,-0.30195652173913046
13,653.0,1_0_0,2,30,10,44.0,0.0,7,0,-0.27695652173913043
13,699.0,1_0_0,2,30,10,44.0,0.0,7,0,-0.27695652173913043
13,745.0,1_0_0,2,30,10,40.0,0.0,7,0,-0.2569565217391305
13,791.0,1_0_0,2,30,10,46.0,0.0,7,0,-0.28630434782608694
13,837.0,1_0_0,2,30,10,36.0,0.0,7,0,-0.23695652173913043
13,883.0,1_0_0,5,20,20,115.0,0.0,7,0,-0.6319565217391303
13,919.0,1_0_0,1,20,10,43.0,0.0,7,0,-0.27249999999999996
13,965.0,1_0_0,2,30,10,46.0,0.0,7,0,-0.28695652173913044
13,1011.0,1_0_0,5,20,20,105.0,0.0,7,0,-0.5819565217391304
13,1082.0,1_0_0,7,45,20,135.0,0.0,7,0,-0.7319014084507042
13,1128.0,1_0_0,5,20,20,112.0,0.0,7,0,-0.6169565217391304
13,1164.0,1_0_0,4,10,20,117.0,0.0,7,0,-0.6416666666666666
13,1210.0,1_0_0,5,20,20,109.0,0.0,7,0,-0.6019565217391304
13,1256.0,1_0_0,2,30,10,46.0,2.0,6,1,-0.29695652173913045
13,1302.0,1_0_0,2,30,10,35.0,0.0,6,0,-0.2226086956521739
13,1348.0,1_0_0,2,30,10,51.0,0.0,7,0,-0.31195652173913047
13,1374.0,1_0_0,0,10,10,46.0,0.0,7,0,-0.28846153846153844
13,1435.0,1_0_0,3,45,10,63.0,0.0,7,0,-0.37221311475409835
13,1481.0,1_0_0,2,30,10,42.0,0.0,6,0,-0.2569565217391305
13,1517.0,1_0_0,1,20,10,41.0,0.0,6,0,-0.2525
13,1588.0,1_0_0,7,45,20,138.0,0.0,7,0,-0.7469014084507041
13,1634.0,1_0_0,5,20,20,115.0,0.0,7,0,-0.6319565217391303
13,1680.0,1_0_0,2,30,10,31.0,0.0,6,0,-0.20195652173913042
13,1706.0,1_0_0,0,10,10,58.0,0.0,7,0,-0.3507692307692308
13,1767.0,1_0_0,3,45,10,71.0,0.0,7,0,-0.41221311475409833
13,1803.0,1_0_0,1,20,10,45.0,0.0,7,0,-0.2833333333333333
13,1874.0,1_0_0,7,45,20,129.0,0.0,7,0,-0.7014788732394366
13,1900.0,1_0_0,0,10,10,62.0,2.0,7,1,-0.38961538461538464
13,1946.0,1_0_0,2,30,10,44.0,0.0,7,0,-0.2776086956521739
13,1992.0,1_0_0,2,30,10,45.0,0.0,7,0,-0.28195652173913044
13,2063.0,1_0_0,7,45,20,144.0,0.0,7,0,-0.7773239436619718
13,2099.0,1_0_0,1,20,10,38.0,0.0,7,0,-0.2475
13,2170.0,1_0_0,7,45,20,135.0,0.0,7,0,-0.7319014084507042
13,2206.0,1_0_0,1,20,10,44.0,0,7,0,-0.27749999999999997
13,2242.0,1_0_0,1,20,10,50.0,0,7,0,-0.31083333333333335
13,2303.0,1_0_0,3,45,10,63.0,0,7,0,-0.374672131147541
13,2349.0,1_0_0,5,20,20,108.0,0,7,0,-0.6034782608695652
13,2385.0,1_0_0,1,20,10,47.0,0,7,0,-0.29666666666666663
13,2421.0,1_0_0,1,20,10,37.0,0,6,0,-0.23666666666666666
13,2482.0,1_0_0,3,45,10,72.0,0,7,0,-0.419672131147541
13,2508.0,1_0_0,0,10,10,39.0,0,7,0,-0.25923076923076926
13,2554.0,1_0_0,2,30,10,40.0,0,6,0,-0.25021739130434784
13,2600.0,1_0_0,5,20,20,114.0,0,7,0,-0.6334782608695652
13,2636.0,1_0_0,1,20,10,43.0,0,7,0,-0.2766666666666666
13,2692.0,1_0_0,6,30,20,113.0,0,7,0,-0.6269642857142856
13,2753.0,1_0_0,3,45,10,71.0,0,7,0,-0.4151639344262295
13,2799.0,1_0_0,2,30,10,40.0,0,7,0,-0.26021739130434784
13,2835.0,1_0_0,1,20,10,47.0,0,7,0,-0.29666666666666663
13,2881.0,1_0_0,5,20,20,113.0,0,7,0,-0.6284782608695652
13,2907.0,1_0_0,0,10,10,51.0,0,7,0,-0.31923076923076926
13,2943.0,1_0_0,4,10,20,114.0,0,7,0,-0.6358333333333333
13,2969.0,1_0_0,0,10,10,58.0,0,7,0,-0.35538461538461535
13,3015.0,1_0_0,2,30,10,37.0,0,7,0,-0.24521739130434783
13,3061.0,1_0_0,2,30,10,52.0,0,7,0,-0.32021739130434784
13,3087.0,1_0_0,0,10,10,43.0,0,7,0,-0.2792307692307692
13,3133.0,1_0_0,2,30,10,35.0,0,4,0,-0.20521739130434782
13,3194.0,0_0_0,3,45,10,0,0,0,0,0.0019672131147540984
14,61.0,0_0_0,3,45,10,60.0,0.0,7,0,-0.3586885245901639
14,107.0,1_0_0,5,20,20,114.0,0.0,7,0,-0.6269565217391303
14,153.0,1_0_0,2,30,10,47.0,1.0,7,1,-0.3076086956521739
14,199.0,1_0_0,2,30,10,35.0,0.0,6,0,-0.2219565217391304
14,270.0,1_0_0,7,45,20,133.0,0.0,7,0,-0.7223239436619718
14,306.0,1_0_0,4,10,20,130.0,0.0,7,0,-0.7083333333333333
14,352.0,1_0_0,2,30,10,44.0,0.0,7,0,-0.27695652173913043
14,398.0,1_0_0,2,30,10,49.0,0.0,7,0,-0.3026086956521739
14,434.0,1_0_0,1,20,10,39.0,0.0,7,0,-0.2525
14,460.0,1_0_0,0,10,10,57.0,2.0,7,1,-0.3657692307692308
14,506.0,1_0_0,2,30,10,47.0,0.0,7,0,-0.2926086956521739
14,552.0,1_0_0,2,30,10,40.0,0.0,7,0,-0.25630434782608696
14,598.0,1_0_0,2,30,10,47.0,0.0,7,0,-0.2926086956521739
14,624.0,1_0_0,0,10,10,68.0,2.0,7,1,-0.4196153846153846
14,685.0,1_0_0,3,45,10,69.0,0.0,7,0,-0.4031967213114754
14,731.0,1_0_0,5,20,20,117.0,0.0,7,0,-0.6419565217391303
14,787.0,1_0_0,6,30,20,112.0,0.0,7,0,-0.6166071428571429
14,843.0,1_0_0,6,30,20,112.0,0.0,7,0,-0.6166071428571429
14,879.0,1_0_0,1,20,10,42.0,0.0,7,0,-0.26749999999999996
14,915.0,1_0_0,1,20,10,38.0,0.0,7,0,-0.2475
14,961.0,1_0_0,2,30,10,39.0,0.0,7,0,-0.25195652173913047
14,1032.0,1_0_0,7,45,20,133.0,0.0,7,0,-0.7214788732394366
14,1078.0,1_0_0,5,20,20,114.0,0.0,7,0,-0.6269565217391303
14,1114.0,1_0_0,4,10,20,119.0,0.0,7,0,-0.6525
14,1160.0,1_0_0,2,30,10,39.0,0.0,6,0,-0.24130434782608695
14,1206.0,1_0_0,2,30,10,48.0,0.0,7,0,-0.2976086956521739
14,1252.0,1_0_0,5,20,20,105.0,1.0,7,1,-0.5963043478260871
14,1298.0,1_0_0,2,30,10,46.0,0.0,7,0,-0.2876086956521739
14,1344.0,1_0_0,2,30,10,45.0,0.0,7,0,-0.28195652173913044
14,1390.0,1_0_0,2,30,10,47.0,0.0,7,0,-0.29195652173913045
14,1436.0,1_0_0,2,30,10,43.0,0.0,7,0,-0.27195652173913043
14,1492.0,1_0_0,6,30,20,112.0,0.0,7,0,-0.6171428571428571
14,1528.0,1_0_0,1,20,10,48.0,2.0,7,1,-0.3166666666666667
14,1599.0,1_0_0,7,45,20,130.0,0.0,7,0,-0.7073239436619718
14,1635.0,1_0_0,1,20,10,41.0,0.0,6,0,-0.2525
14,1696.0,1_0_0,3,45,10,58.0,0.0,7,0,-0.34721311475409833
14,1732.0,1_0_0,4,10,20,122.0,0.0,7,0,-0.6675
14,1793.0,1_0_0,3,45,10,68.0,0.0,7,0,-0.3972131147540984
14,1829.0,1_0_0,1,20,10,42.0,0.0,7,0,-0.26749999999999996
14,1855.0,1_0_0,0,10,10,52.0,0.0,7,0,-0.31846153846153846
14,1916.0,1_0_0,3,45,10,62.0,0.0,7,0,-0.36721311475409835
14,1962.0,1_0_0,2,30,10,46.0,0.0,7,0,-0.2876086956521739
14,2008.0,1_0_0,5,20,20,114.0,0.0,7,0,-0.6269565217391303
14,2064.0,1_0_0,6,30,20,100.0,0.0,7,0,-0.5560714285714285
14,2110.0,1_0_0,2,30,10,50.0,0.0,7,0,-0.30695652173913046
14,2166.0,1_0_0,6,30,20,114.0,0,7,0,-0.6276785714285713
14,2202.0,1_0_0,4,10,20,116.0,0,7,0,-0.6458333333333333
14,2248.0,1_0_0,2,30,10,43.0,0,7,0,-0.2752173913043478
14,2274.0,1_0_0,0,10,10,52.0,0,7,0,-0.3253846153846154
14,2300.0,1_0_0,0,10,10,40.0,0,6,0,-0.25423076923076926
14,2346.0,1_0_0,2,30,10,47.0,0,7,0,-0.2952173913043478
14,2392.0,1_0_0,2,30,10,40.0,0,6,0,-0.25021739130434784
14,2453.0,1_0_0,3,45,10,61.0,0,7,0,-0.364672131147541
14,2524.0,1_0_0,7,45,20,136.0,0,7,0,-0.7411267605633802
14,2560.0,1_0_0,1,20,10,42.0,0,7,0,-0.2716666666666666
14,2596.0,1_0_0,1,20,10,42.0,0,6,0,-0.26166666666666666
14,2667.0,1_0_0,7,45,20,144.0,0,7,0,-0.7815492957746478
14,2693.0,1_0_0,0,10,10,41.0,0,7,0,-0.2692307692307692
14,2749.0,1_0_0,6,30,20,110.0,0,7,0,-0.6119642857142857
14,2785.0,1_0_0,1,20,10,51.0,0,7,0,-0.31666666666666665
14,2841.0,1_0_0,6,30,20,117.0,0,7,0,-0.6469642857142857
14,2867.0,1_0_0,0,10,10,63.0,0,7,0,-0.3803846153846154
14,2928.0,1_0_0,3,45,10,71.0,0,7,0,-0.414672131147541
14,2964.0,1_0_0,1,20,10,42.0,0,7,0,-0.2716666666666666
14,2990.0,1_0_0,0,10,10,57.0,0,7,0,-0.35038461538461535
14,3061.0,1_0_0,7,45,20,138.0,0,7,0,-0.7511267605633802
14,3122.0,1_0_0,3,45,10,70.0,0,7,0,-0.4101639344262295
14,3178.0,1_0_0,6,30,20,21.0,0,1,0,-0.1069642857142857
14,3239.0,0_0_0,3,45,10,0,0,0,0,0.0004918032786885246
15,46.0,0_0_0,2,30,10,41.0,0.0,6,0,-0.25521739130434784
15,102.0,1_0_0,6,30,20,116.0,0.0,7,0,-0.6366071428571428
15,173.0,1_0_0,7,45,20,129.0,0.0,7,0,-0.7019014084507041
15,209.0,1_0_0,1,20,10,46.0,0.0,7,0,-0.2875
15,265.0,1_0_0,6,30,20,113.0,0.0,7,0,-0.6216071428571428
15,321.0,1_0_0,6,30,20,112.0,0.0,7,0,-0.6166071428571429
15,367.0,1_0_0,2,30,10,48.0,0.0,7,0,-0.29695652173913045
15,413.0,1_0_0,5,20,20,118.0,0.0,7,0,-0.6469565217391303
15,484.0,1_0_0,7,45,20,137.0,0.0,7,0,-0.7419014084507042
15,520.0,1_0_0,1,20,10,40.0,0.0,7,0,-0.2575
15,576.0,1_0_0,6,30,20,115.0,0.0,7,0,-0.6316071428571428
15,622.0,1_0_0,5,20,20,118.0,0.0,7,0,-0.6469565217391303
15,678.0,1_0_0,6,30,20,111.0,0.0,7,0,-0.6116071428571429
15,714.0,1_0_0,1,20,10,51.0,0.0,7,0,-0.31333333333333335
15,760.0,1_0_0,2,30,10,50.0,0.0,7,0,-0.30695652173913046
15,786.0,1_0_0,0,10,10,45.0,0.0,7,0,-0.2846153846153846
15,832.0,1_0_0,5,20,20,115.0,0.0,7,0,-0.6319565217391303
15,888.0,1_0_0,6,30,20,117.0,0.0,7,0,-0.6416071428571428
15,934.0,1_0_0,2,30,10,52.0,0.0,7,0,-0.31826086956521743
15,995.0,1_0_0,3,45,10,66.0,0.0,7,0,-0.38721311475409836
15,1066.0,1_0_0,7,45,20,135.0,0.0,7,0,-0.7319014084507042
15,1127.0,1_0_0,3,45,10,61.0,0.0,7,0,-0.36270491803278687
15,1153.0,1_0_0,0,10,10,56.0,0.0,7,0,-0.3384615384615385
15,1209.0,1_0_0,6,30,20,120.0,0.0,7,0,-0.6566071428571428
15,1255.0,1_0_0,2,30,10,42.0,0.0,7,0,-0.2669565217391304
15,1291.0,1_0_0,1,20,10,41.0,0.0,6,0,-0.25333333333333335
15,1317.0,1_0_0,0,10,10,52.0,0.0,7,0,-0.31961538461538463
15,1363.0,1_0_0,2,30,10,46.0,0.0,7,0,-0.28695652173913044
15,1399.0,1_0_0,1,20,10,46.0,0.0,7,0,-0.2875
15,1445.0,1_0_0,2,30,10,47.0,0.0,7,0,-0.2926086956521739
15,1491.0,1_0_0,5,20,20,111.0,0.0,7,0,-0.6119565217391304
15,1547.0,1_0_0,6,30,20,118.0,0.0,7,0,-0.6466071428571428
15,1573.0,1_0_0,0,10,10,54.0,0.0,7,0,-0.32961538461538464
15,1619.0,1_0_0,2,30,10,56.0,0.0,7,0,-0.33760869565217394
15,1675.0,1_0_0,6,30,20,118.0,0.0,7,0,-0.6466071428571428
15,1711.0,1_0_0,1,20,10,47.0,0.0,7,0,-0.2925
15,1747.0,1_0_0,4,10,20,119.0,0.0,7,0,-0.6525
15,1793.0,1_0_0,2,30,10,45.0,0.0,7,0,-0.28195652173913044
15,1849.0,1_0_0,6,30,20,113.0,0.0,7,0,-0.6216071428571428
15,1895.0,1_0_0,2,30,10,44.0,1.0,7,1,-0.29260869565217396
15,1941.0,1_0_0,5,20,20,121.0,0.0,7,0,-0.6619565217391303
15,2002.0,1_0_0,3,45,10,73.0,0,7,0,-0.42221311475409834
15,2073.0,1_0_0,7,45,20,139.0,0,7,0,-0.7557042253521126
15,2109.0,1_0_0,4,10,20,113.0,0,7,0,-0.6308333333333332
15,2155.0,1_0_0,2,30,10,34.0,0,7,0,-0.23021739130434782
15,2191.0,1_0_0,4,10,20,112.0,0,7,0,-0.6258333333333334
15,2217.0,1_0_0,0,10,10,49.0,0,7,0,-0.30923076923076925
15,2253.0,1_0_0,1,20,10,41.0,0,6,0,-0.25666666666666665
15,2289.0,1_0_0,1,20,10,52.0,0,7,0,-0.32166666666666666
15,2350.0,1_0_0,3,45,10,62.0,0,7,0,-0.369672131147541
15,2406.0,1_0_0,6,30,20,107.0,0,7,0,-0.5964285714285714
15,2432.0,1_0_0,0,10,10,41.0,0,7,0,-0.2692307692307692
15,2478.0,1_0_0,2,30,10,42.0,0,7,0,-0.2702173913043478
15,2514.0,1_0_0,1,20,10,50.0,0,7,0,-0.31166666666666665
15,2585.0,1_0_0,7,45,20,133.0,0,7,0,-0.7261267605633803
15,2646.0,1_0_0,3,45,10,63.0,0,7,0,-0.374672131147541
15,2717.0,1_0_0,7,45,20,141.0,0,7,0,-0.7665492957746478
15,2763.0,1_0_0,2,30,10,51.0,0,7,0,-0.31521739130434784
15,2799.0,1_0_0,1,20,10,33.0,0,6,0,-0.21666666666666667
15,2845.0,1_0_0,2,30,10,46.0,0,7,0,-0.2902173913043478
15,2871.0,1_0_0,0,10,10,59.0,0,7,0,-0.36038461538461536
15,2927.0,1_0_0,6,30,20,115.0,0,7,0,-0.6369642857142856
15,2988.0,1_0_0,3,45,10,64.0,0,7,0,-0.379672131147541
15,3044.0,1_0_0,6,30,20,104.0,0,7,0,-0.5819642857142857
15,3070.0,1_0_0,0,10,10,55.0,0,7,0,-0.3403846153846154
15,3106.0,1_0_0,1,20,10,38.0,0,7,0,-0.25166666666666665
15,3162.0,1_0_0,6,30,20,103.0,0,7,0,-0.5769642857142857
15,3223.0,1_0_0,3,45,10,50.0,0,4,0,-0.279672131147541
15,3249.0,0_0_0,0,10,10,0,0,0,0,0.004615384615384616
16,46.0,0_0_0,5,20,20,117.0,0.0,7,0,-0.6439130434782608
16,117.0,1_0_0,7,45,20,136.0,0.0,7,0,-0.7369014084507042
16,178.0,1_0_0,3,45,10,72.0,0.0,7,0,-0.41721311475409834
16,234.0,1_0_0,6,30,20,102.0,0.0,7,0,-0.5666071428571429
16,295.0,1_0_0,3,45,10,63.0,2.0,7,1,-0.3927049180327869
16,321.0,1_0_0,0,10,10,65.0,0.0,7,0,-0.38461538461538464
16,382.0,1_0_0,3,45,10,65.0,0.0,7,0,-0.38221311475409836
16,443.0,1_0_0,3,45,10,63.0,1.0,7,1,-0.3877049180327869
16,479.0,1_0_0,4,10,20,114.0,0.0,7,0,-0.6275
16,535.0,1_0_0,6,30,20,110.0,0.0,7,0,-0.6066071428571429
16,581.0,1_0_0,5,20,20,110.0,0.0,7,0,-0.6069565217391304
16,642.0,1_0_0,3,45,10,72.0,0.0,7,0,-0.41721311475409834
16,713.0,1_0_0,7,45,20,139.0,0.0,7,0,-0.7523239436619718
16,759.0,1_0_0,2,30,10,40.0,0.0,7,0,-0.2569565217391305
16,815.0,1_0_0,6,30,20,107.0,0.0,7,0,-0.5910714285714286
16,876.0,1_0_0,3,45,10,69.0,1.0,7,1,-0.41770491803278686
16,937.0,1_0_0,3,45,10,61.0,0.0,7,0,-0.36221311475409834
16,993.0,1_0_0,6,30,20,115.0,0.0,7,0,-0.6316071428571428
16,1019.0,1_0_0,0,10,10,44.0,0.0,7,0,-0.2773076923076923
16,1080.0,1_0_0,3,45,10,69.0,0.0,7,0,-0.4022131147540983
16,1126.0,1_0_0,2,30,10,43.0,0.0,7,0,-0.2726086956521739
16,1182.0,1_0_0,6,30,20,121.0,0.0,7,0,-0.662142857142857
16,1243.0,1_0_0,3,45,10,68.0,0.0,7,0,-0.3972131147540984
16,1304.0,1_0_0,3,45,10,67.0,0.0,7,0,-0.3927049180327869
16,1360.0,1_0_0,6,30,20,111.0,0.0,7,0,-0.6116071428571429
16,1396.0,1_0_0,1,20,10,53.0,0.0,7,0,-0.3225
16,1442.0,1_0_0,5,20,20,120.0,0.0,7,0,-0.6569565217391303
16,1478.0,1_0_0,1,20,10,44.0,1.0,7,1,-0.2933333333333334
16,1539.0,1_0_0,3,45,10,59.0,2.0,7,1,-0.3727049180327869
16,1575.0,1_0_0,1,20,10,45.0,0.0,7,0,-0.2825
16,1611.0,1_0_0,4,10,20,112.0,0.0,7,0,-0.6175
16,1637.0,1_0_0,0,10,10,55.0,2.0,7,1,-0.35346153846153844
16,1663.0,1_0_0,0,10,10,44.0,2.0,7,1,-0.2996153846153847
16,1724.0,1_0_0,3,45,10,64.0,0.0,7,0,-0.3777049180327869
16,1770.0,1_0_0,2,30,10,50.0,0.0,7,0,-0.30695652173913046
16,1806.0,1_0_0,1,20,10,40.0,0.0,7,0,-0.2566666666666667
16,1877.0,1_0_0,7,45,20,130.0,0.0,7,0,-0.7069014084507041
16,1923.0,1_0_0,2,30,10,38.0,0.0,7,0,-0.24695652173913044
16,1949.0,1_0_0,0,10,10,43.0,0.0,7,0,-0.2746153846153846
16,1985.0,1_0_0,1,20,10,38.0,0.0,6,0,-0.2375
16,2021.0,1_0_0,4,10,20,115.0,0.0,7,0,-0.6325
